"","nlc2022_7class","T_MAPCODE","lk_kirsten","n"
"8959","6","SKs10","99",0
"8960","7","SKs10","99",0
"8961","1","SKs11","99",716713
"8962","2","SKs11","99",288
"8963","3","SKs11","99",0
"8964","4","SKs11","99",387
"8965","5","SKs11","99",0
"8966","6","SKs11","99",60
"8967","7","SKs11","99",0
"8968","1","SKs12","99",1058810
"8969","2","SKs12","99",76421
"8970","3","SKs12","99",48
"8971","4","SKs12","99",4448
"8972","5","SKs12","99",34279
"8973","6","SKs12","99",366
"8974","7","SKs12","99",450
"8975","1","SKs13","99",270377
"8976","2","SKs13","99",57159
"8977","3","SKs13","99",661
"8978","4","SKs13","99",6160
"8979","5","SKs13","99",167083
"8980","6","SKs13","99",195
"8981","7","SKs13","99",1189
"8982","1","SKs14","99",1610036
"8983","2","SKs14","99",103669
"8984","3","SKs14","99",259
"8985","4","SKs14","99",9953
"8986","5","SKs14","99",360470
"8987","6","SKs14","99",12826
"8988","7","SKs14","99",151
"8989","1","SKs2","99",1312257
"8990","2","SKs2","99",5540
"8991","3","SKs2","99",0
"8992","4","SKs2","99",2648
"8993","5","SKs2","99",0
"8994","6","SKs2","99",19806
"8995","7","SKs2","99",0
"8996","1","SKs3","99",756800
"8997","2","SKs3","99",10399
"8998","3","SKs3","99",0
"8999","4","SKs3","99",7
"9000","5","SKs3","99",0
"9001","6","SKs3","99",61294
"9002","7","SKs3","99",0
"9003","1","SKs4","99",1103602
"9004","2","SKs4","99",4083
"9005","3","SKs4","99",0
"9006","4","SKs4","99",668
"9007","5","SKs4","99",0
"9008","6","SKs4","99",14257
"9009","7","SKs4","99",0
"9010","1","SKs5","99",1414227
"9011","2","SKs5","99",49
"9012","3","SKs5","99",0
"9013","4","SKs5","99",212
"9014","5","SKs5","99",0
"9015","6","SKs5","99",786
"9016","7","SKs5","99",0
"9017","1","SKs6","99",306979
"9018","2","SKs6","99",158
"9019","3","SKs6","99",0
"9020","4","SKs6","99",610
"9021","5","SKs6","99",0
"9022","6","SKs6","99",508
"9023","7","SKs6","99",0
"9024","1","SKs7","99",6350028
"9025","2","SKs7","99",548698
"9026","3","SKs7","99",3137
"9027","4","SKs7","99",30927
"9028","5","SKs7","99",846558
"9029","6","SKs7","99",98270
"9030","7","SKs7","99",1865
"9031","1","SKs8","99",1818220
"9032","2","SKs8","99",63624
"9033","3","SKs8","99",947
"9034","4","SKs8","99",8114
"9035","5","SKs8","99",7
"9036","6","SKs8","99",279166
"9037","7","SKs8","99",0
"9038","1","SKs9","99",2211858
"9039","2","SKs9","99",45496
"9040","3","SKs9","99",430
"9041","4","SKs9","99",3352
"9042","5","SKs9","99",12828
"9043","6","SKs9","99",19515
"9044","7","SKs9","99",2
"9045","1","SKt1","99",253321
"9046","2","SKt1","99",216
"9047","3","SKt1","99",0
"9048","4","SKt1","99",865
"9049","5","SKt1","99",0
"9050","6","SKt1","99",46
"9051","7","SKt1","99",0
"9052","1","SKt2","99",18282744
"9053","2","SKt2","99",369804
"9054","3","SKt2","99",9772
"9055","4","SKt2","99",61621
"9056","5","SKt2","99",352019
"9057","6","SKt2","99",3587
"9058","7","SKt2","99",1838
"9059","1","SKt3","99",13056793
"9060","2","SKt3","99",160832
"9061","3","SKt3","99",25412
"9062","4","SKt3","99",30248
"9063","5","SKt3","99",118393
"9064","6","SKt3","99",1895
"9065","7","SKt3","99",1417
"9066","1","SKv1","99",1119956
"9067","2","SKv1","99",98260
"9068","3","SKv1","99",1818
"9069","4","SKv1","99",3485
"9070","5","SKv1","99",127430
"9071","6","SKv1","99",279
"9072","7","SKv1","99",622
"9073","1","SKv10","99",7169
"9074","2","SKv10","99",6130
"9075","3","SKv10","99",698
"9076","4","SKv10","99",1960
"9077","5","SKv10","99",13145
"9078","6","SKv10","99",16
"9079","7","SKv10","99",11
"9080","1","SKv11","99",47270
"9081","2","SKv11","99",78875
"9082","3","SKv11","99",11940
"9083","4","SKv11","99",49160
"9084","5","SKv11","99",256518
"9085","6","SKv11","99",2289
"9086","7","SKv11","99",678
"9087","1","SKv13","99",6284920
"9088","2","SKv13","99",41080
"9089","3","SKv13","99",16688
"9090","4","SKv13","99",19655
"9091","5","SKv13","99",25367
"9092","6","SKv13","99",238
"9093","7","SKv13","99",204
"9094","1","SKv14","99",1923112
"9095","2","SKv14","99",27746
"9096","3","SKv14","99",3692
"9097","4","SKv14","99",16892
"9098","5","SKv14","99",11258
"9099","6","SKv14","99",510
"9100","7","SKv14","99",54
"9101","1","SKv2","99",1392875
"9102","2","SKv2","99",4271
"9103","3","SKv2","99",537
"9104","4","SKv2","99",170
"9105","5","SKv2","99",558
"9106","6","SKv2","99",55
"9107","7","SKv2","99",0
"9108","1","SKv3","99",2257476
"9109","2","SKv3","99",30476
"9110","3","SKv3","99",432
"9111","4","SKv3","99",1707
"9112","5","SKv3","99",31182
"9113","6","SKv3","99",8
"9114","7","SKv3","99",150
"9115","1","SKv4","99",3283951
"9116","2","SKv4","99",8871
"9117","3","SKv4","99",250
"9118","4","SKv4","99",1816
"9119","5","SKv4","99",1011
"9120","6","SKv4","99",5
"9121","7","SKv4","99",17
"9122","1","SKv5","99",17309553
"9123","2","SKv5","99",78681
"9124","3","SKv5","99",4019
"9125","4","SKv5","99",24197
"9126","5","SKv5","99",51791
"9127","6","SKv5","99",2346
"9128","7","SKv5","99",179
"9129","1","SKv6","99",11687128
"9130","2","SKv6","99",47562
"9131","3","SKv6","99",5335
"9132","4","SKv6","99",22558
"9133","5","SKv6","99",21263
"9134","6","SKv6","99",1931
"9135","7","SKv6","99",411
"9136","1","SKv7","99",1240630
"9137","2","SKv7","99",108255
"9138","3","SKv7","99",11865
"9139","4","SKv7","99",53037
"9140","5","SKv7","99",216851
"9141","6","SKv7","99",969
"9142","7","SKv7","99",1781
"9143","1","SKv8","99",1176699
"9144","2","SKv8","99",83022
"9145","3","SKv8","99",10690
"9146","4","SKv8","99",21806
"9147","5","SKv8","99",200022
"9148","6","SKv8","99",906
"9149","7","SKv8","99",818
"9150","1","SVcb1","99",12772198
"9151","2","SVcb1","99",1652530
"9152","3","SVcb1","99",35038
"9153","4","SVcb1","99",100734
"9154","5","SVcb1","99",1958883
"9155","6","SVcb1","99",104380
"9156","7","SVcb1","99",4879
"9157","1","SVcb10","99",2299158
"9158","2","SVcb10","99",397275
"9159","3","SVcb10","99",6199
"9160","4","SVcb10","99",252356
"9161","5","SVcb10","99",446022
"9162","6","SVcb10","99",39790
"9163","7","SVcb10","99",164572
"9164","1","SVcb11","99",6234097
"9165","2","SVcb11","99",541727
"9166","3","SVcb11","99",41872
"9167","4","SVcb11","99",428600
"9168","5","SVcb11","99",858603
"9169","6","SVcb11","99",12125
"9170","7","SVcb11","99",97067
"9171","1","SVcb12","99",27157212
"9172","2","SVcb12","99",5292752
"9173","3","SVcb12","99",284070
"9174","4","SVcb12","99",4030637
"9175","5","SVcb12","99",6500427
"9176","6","SVcb12","99",53230
"9177","7","SVcb12","99",141902
"9178","1","SVcb13","99",4801089
"9179","2","SVcb13","99",170811
"9180","3","SVcb13","99",14172
"9181","4","SVcb13","99",102133
"9182","5","SVcb13","99",64183
"9183","6","SVcb13","99",4457
"9184","7","SVcb13","99",8912
"9185","1","SVcb14","99",1103068
"9186","2","SVcb14","99",393345
"9187","3","SVcb14","99",63691
"9188","4","SVcb14","99",35832
"9189","5","SVcb14","99",299890
"9190","6","SVcb14","99",1020
"9191","7","SVcb14","99",2884
"9192","1","SVcb15","99",7140831
"9193","2","SVcb15","99",2980970
"9194","3","SVcb15","99",57265
"9195","4","SVcb15","99",1044276
"9196","5","SVcb15","99",6728148
"9197","6","SVcb15","99",21715
"9198","7","SVcb15","99",22333
"9199","1","SVcb16","99",24702018
"9200","2","SVcb16","99",2358732
"9201","3","SVcb16","99",80620
"9202","4","SVcb16","99",1413534
"9203","5","SVcb16","99",1604724
"9204","6","SVcb16","99",19862
"9205","7","SVcb16","99",15875
"9206","1","SVcb17","99",20536615
"9207","2","SVcb17","99",943333
"9208","3","SVcb17","99",24536
"9209","4","SVcb17","99",55800
"9210","5","SVcb17","99",644372
"9211","6","SVcb17","99",25338
"9212","7","SVcb17","99",23084
"9213","1","SVcb18","99",12754556
"9214","2","SVcb18","99",1422249
"9215","3","SVcb18","99",14308
"9216","4","SVcb18","99",495197
"9217","5","SVcb18","99",1540365
"9218","6","SVcb18","99",4062
"9219","7","SVcb18","99",10163
"9220","1","SVcb19","99",26664292
"9221","2","SVcb19","99",969755
"9222","3","SVcb19","99",12736
"9223","4","SVcb19","99",274226
"9224","5","SVcb19","99",2015155
"9225","6","SVcb19","99",95547
"9226","7","SVcb19","99",22437
"9227","1","SVcb2","99",2689641
"9228","2","SVcb2","99",27781
"9229","3","SVcb2","99",337
"9230","4","SVcb2","99",31217
"9231","5","SVcb2","99",15449
"9232","6","SVcb2","99",3311
"9233","7","SVcb2","99",995
"9234","1","SVcb20","99",15549247
"9235","2","SVcb20","99",3934480
"9236","3","SVcb20","99",30417
"9237","4","SVcb20","99",1455933
"9238","5","SVcb20","99",4060518
"9239","6","SVcb20","99",82714
"9240","7","SVcb20","99",163915
"9241","1","SVcb21","99",7614155
"9242","2","SVcb21","99",898179
"9243","3","SVcb21","99",29819
"9244","4","SVcb21","99",765423
"9245","5","SVcb21","99",397666
"9246","6","SVcb21","99",904
"9247","7","SVcb21","99",663202
"9248","1","SVcb22","99",1329
"9249","2","SVcb22","99",176
"9250","3","SVcb22","99",0
"9251","4","SVcb22","99",0
"9252","5","SVcb22","99",0
"9253","6","SVcb22","99",0
"9254","7","SVcb22","99",0
"9255","1","SVcb23","99",6297762
"9256","2","SVcb23","99",1419218
"9257","3","SVcb23","99",18309
"9258","4","SVcb23","99",1428187
"9259","5","SVcb23","99",1918379
"9260","6","SVcb23","99",19171
"9261","7","SVcb23","99",12295
"9262","1","SVcb24","99",1491792
"9263","2","SVcb24","99",82712
"9264","3","SVcb24","99",900
"9265","4","SVcb24","99",48486
"9266","5","SVcb24","99",33912
"9267","6","SVcb24","99",1448
"9268","7","SVcb24","99",8025
"9269","1","SVcb25","99",2059943
"9270","2","SVcb25","99",47911
"9271","3","SVcb25","99",117
"9272","4","SVcb25","99",60787
"9273","5","SVcb25","99",56949
"9274","6","SVcb25","99",1185
"9275","7","SVcb25","99",1418
"9276","1","SVcb26","99",4369663
"9277","2","SVcb26","99",155360
"9278","3","SVcb26","99",2780
"9279","4","SVcb26","99",177228
"9280","5","SVcb26","99",278536
"9281","6","SVcb26","99",2622
"9282","7","SVcb26","99",13853
"9283","1","SVcb27","99",3025260
"9284","2","SVcb27","99",862335
"9285","3","SVcb27","99",9411
"9286","4","SVcb27","99",1082809
"9287","5","SVcb27","99",1246474
"9288","6","SVcb27","99",80570
"9289","7","SVcb27","99",226
"9290","1","SVcb28","99",4524642
"9291","2","SVcb28","99",316580
"9292","3","SVcb28","99",52365
"9293","4","SVcb28","99",360082
"9294","5","SVcb28","99",464023
"9295","6","SVcb28","99",72550
"9296","7","SVcb28","99",120
"9297","1","SVcb29","99",934152
"9298","2","SVcb29","99",18560
"9299","3","SVcb29","99",905
"9300","4","SVcb29","99",7217
"9301","5","SVcb29","99",8403
"9302","6","SVcb29","99",799
"9303","7","SVcb29","99",406
"9304","1","SVcb3","99",2223965
"9305","2","SVcb3","99",459106
"9306","3","SVcb3","99",36174
"9307","4","SVcb3","99",224303
"9308","5","SVcb3","99",373088
"9309","6","SVcb3","99",2361
"9310","7","SVcb3","99",11058
"9311","1","SVcb4","99",9154679
"9312","2","SVcb4","99",497288
"9313","3","SVcb4","99",19572
"9314","4","SVcb4","99",156613
"9315","5","SVcb4","99",369079
"9316","6","SVcb4","99",24486
"9317","7","SVcb4","99",84459
"9318","1","SVcb5","99",899529
"9319","2","SVcb5","99",8893
"9320","3","SVcb5","99",171
"9321","4","SVcb5","99",9097
"9322","5","SVcb5","99",0
"9323","6","SVcb5","99",1
"9324","7","SVcb5","99",68
"9325","1","SVcb6","99",1772449
"9326","2","SVcb6","99",1426552
"9327","3","SVcb6","99",67826
"9328","4","SVcb6","99",1287169
"9329","5","SVcb6","99",900957
"9330","6","SVcb6","99",191691
"9331","7","SVcb6","99",66101
"9332","1","SVcb7","99",902377
"9333","2","SVcb7","99",95569
"9334","3","SVcb7","99",5699
"9335","4","SVcb7","99",152070
"9336","5","SVcb7","99",30404
"9337","6","SVcb7","99",40176
"9338","7","SVcb7","99",2026
"9339","1","SVcb8","99",2108405
"9340","2","SVcb8","99",750442
"9341","3","SVcb8","99",65446
"9342","4","SVcb8","99",611160
"9343","5","SVcb8","99",838431
"9344","6","SVcb8","99",49506
"9345","7","SVcb8","99",160094
"9346","1","SVcb9","99",6482532
"9347","2","SVcb9","99",421289
"9348","3","SVcb9","99",13158
"9349","4","SVcb9","99",325798
"9350","5","SVcb9","99",379756
"9351","6","SVcb9","99",12251
"9352","7","SVcb9","99",126546
"9353","1","SVk1","99",30004927
"9354","2","SVk1","99",3025951
"9355","3","SVk1","99",1613
"9356","4","SVk1","99",234390
"9357","5","SVk1","99",5289421
"9358","6","SVk1","99",3854
"9359","7","SVk1","99",18171
"9360","1","SVk10","99",13849211
"9361","2","SVk10","99",288610
"9362","3","SVk10","99",1872
"9363","4","SVk10","99",127013
"9364","5","SVk10","99",234865
"9365","6","SVk10","99",91260
"9366","7","SVk10","99",4645
"9367","1","SVk11","99",34061702
"9368","2","SVk11","99",469238
"9369","3","SVk11","99",1493
"9370","4","SVk11","99",142107
"9371","5","SVk11","99",59035
"9372","6","SVk11","99",6626
"9373","7","SVk11","99",3209
"9374","1","SVk12","99",18131720
"9375","2","SVk12","99",189008
"9376","3","SVk12","99",3297
"9377","4","SVk12","99",99907
"9378","5","SVk12","99",3902
"9379","6","SVk12","99",203375
"9380","7","SVk12","99",228
"9381","1","SVk13","99",21023138
"9382","2","SVk13","99",133829
"9383","3","SVk13","99",6319
"9384","4","SVk13","99",62396
"9385","5","SVk13","99",29125
"9386","6","SVk13","99",38210
"9387","7","SVk13","99",1220
"9388","1","SVk14","99",2202056
"9389","2","SVk14","99",45133
"9390","3","SVk14","99",1320
"9391","4","SVk14","99",10309
"9392","5","SVk14","99",2916
"9393","6","SVk14","99",61173
"9394","7","SVk14","99",153
"9395","1","SVk15","99",4043037
"9396","2","SVk15","99",5744
"9397","3","SVk15","99",470
"9398","4","SVk15","99",2608
"9399","5","SVk15","99",0
"9400","6","SVk15","99",253
"9401","7","SVk15","99",0
"9402","1","SVk16","99",19764413
"9403","2","SVk16","99",23166
"9404","3","SVk16","99",38
"9405","4","SVk16","99",8666
"9406","5","SVk16","99",26
"9407","6","SVk16","99",173
"9408","7","SVk16","99",0
"9409","1","SVk17","99",9378930
"9410","2","SVk17","99",2052985
"9411","3","SVk17","99",46005
"9412","4","SVk17","99",1176106
"9413","5","SVk17","99",5396569
"9414","6","SVk17","99",20594
"9415","7","SVk17","99",17272
"9416","1","SVk18","99",2382623
"9417","2","SVk18","99",63334
"9418","3","SVk18","99",381
"9419","4","SVk18","99",27935
"9420","5","SVk18","99",8411
"9421","6","SVk18","99",15832
"9422","7","SVk18","99",493
"9423","1","SVk2","99",8068556
"9424","2","SVk2","99",867527
"9425","3","SVk2","99",15980
"9426","4","SVk2","99",82960
"9427","5","SVk2","99",1423782
"9428","6","SVk2","99",27892
"9429","7","SVk2","99",29685
"9430","1","SVk3","99",1440658
"9431","2","SVk3","99",469095
"9432","3","SVk3","99",4372
"9433","4","SVk3","99",43621
"9434","5","SVk3","99",1443607
"9435","6","SVk3","99",7014
"9436","7","SVk3","99",8964
"9437","1","SVk4","99",31138368
"9438","2","SVk4","99",2057625
"9439","3","SVk4","99",74109
"9440","4","SVk4","99",475172
"9441","5","SVk4","99",7655725
"9442","6","SVk4","99",122064
"9443","7","SVk4","99",101355
"9444","1","SVk5","99",3545854
"9445","2","SVk5","99",42093
"9446","3","SVk5","99",8041
"9447","4","SVk5","99",7604
"9448","5","SVk5","99",30048
"9449","6","SVk5","99",10129
"9450","7","SVk5","99",940
"9451","1","SVk6","99",10550948
"9452","2","SVk6","99",721236
"9453","3","SVk6","99",87601
"9454","4","SVk6","99",318151
"9455","5","SVk6","99",1541262
"9456","6","SVk6","99",38416
"9457","7","SVk6","99",27020
"9458","1","SVk7","99",32781587
"9459","2","SVk7","99",244629
"9460","3","SVk7","99",37075
"9461","4","SVk7","99",173487
"9462","5","SVk7","99",103750
"9463","6","SVk7","99",43493
"9464","7","SVk7","99",17438
"9465","1","SVk8","99",8089496
"9466","2","SVk8","99",164129
"9467","3","SVk8","99",11076
"9468","4","SVk8","99",82461
"9469","5","SVk8","99",50526
"9470","6","SVk8","99",2194
"9471","7","SVk8","99",8888
"9472","1","SVk9","99",13760624
"9473","2","SVk9","99",180923
"9474","3","SVk9","99",3284
"9475","4","SVk9","99",386436
"9476","5","SVk9","99",9031
"9477","6","SVk9","99",106922
"9478","7","SVk9","99",1779
"9479","1","SVkd1","99",92511799
"9480","2","SVkd1","99",66412
"9481","3","SVkd1","99",4854
"9482","4","SVkd1","99",40601
"9483","5","SVkd1","99",26851
"9484","6","SVkd1","99",16482
"9485","7","SVkd1","99",177
"9486","1","SVkd2","99",5598779
"9487","2","SVkd2","99",4515
"9488","3","SVkd2","99",40
"9489","4","SVkd2","99",2573
"9490","5","SVkd2","99",0
"9491","6","SVkd2","99",27
"9492","7","SVkd2","99",0
"9493","1","SVkd3","99",7245296
"9494","2","SVkd3","99",661
"9495","3","SVkd3","99",2
"9496","4","SVkd3","99",541
"9497","5","SVkd3","99",0
"9498","6","SVkd3","99",0
"9499","7","SVkd3","99",0
"9500","1","SVkd4","99",1905636
"9501","2","SVkd4","99",299
"9502","3","SVkd4","99",0
"9503","4","SVkd4","99",239
"9504","5","SVkd4","99",0
"9505","6","SVkd4","99",0
"9506","7","SVkd4","99",0
"9507","1","SVl1","99",3948149
"9508","2","SVl1","99",639930
"9509","3","SVl1","99",7337
"9510","4","SVl1","99",406172
"9511","5","SVl1","99",220674
"9512","6","SVl1","99",2869
"9513","7","SVl1","99",1596
"9514","1","SVl10","99",1537991
"9515","2","SVl10","99",332745
"9516","3","SVl10","99",2713
"9517","4","SVl10","99",310439
"9518","5","SVl10","99",161724
"9519","6","SVl10","99",3031
"9520","7","SVl10","99",8316
"9521","1","SVl11","99",1491468
"9522","2","SVl11","99",17880
"9523","3","SVl11","99",358
"9524","4","SVl11","99",62428
"9525","5","SVl11","99",4372
"9526","6","SVl11","99",29
"9527","7","SVl11","99",3
"9528","1","SVl12","99",920964
"9529","2","SVl12","99",95063
"9530","3","SVl12","99",1664
"9531","4","SVl12","99",22704
"9532","5","SVl12","99",79047
"9533","6","SVl12","99",3375
"9534","7","SVl12","99",48170
"9535","1","SVl13","99",181153
"9536","2","SVl13","99",21534
"9537","3","SVl13","99",394
"9538","4","SVl13","99",1712
"9539","5","SVl13","99",23256
"9540","6","SVl13","99",998
"9541","7","SVl13","99",44661
"9542","1","SVl14","99",8551553
"9543","2","SVl14","99",382476
"9544","3","SVl14","99",63975
"9545","4","SVl14","99",250103
"9546","5","SVl14","99",1878187
"9547","6","SVl14","99",266
"9548","7","SVl14","99",24221
"9549","1","SVl15","99",3359340
"9550","2","SVl15","99",1943
"9551","3","SVl15","99",1826
"9552","4","SVl15","99",1347
"9553","5","SVl15","99",0
"9554","6","SVl15","99",64
"9555","7","SVl15","99",0
"9556","1","SVl16","99",5629764
"9557","2","SVl16","99",262612
"9558","3","SVl16","99",18231
"9559","4","SVl16","99",283436
"9560","5","SVl16","99",269075
"9561","6","SVl16","99",16
"9562","7","SVl16","99",0
"9563","1","SVl17","99",106631
"9564","2","SVl17","99",42836
"9565","3","SVl17","99",202
"9566","4","SVl17","99",138601
"9567","5","SVl17","99",48556
"9568","6","SVl17","99",0
"9569","7","SVl17","99",30
"9570","1","SVl18","99",2162533
"9571","2","SVl18","99",207145
"9572","3","SVl18","99",4742
"9573","4","SVl18","99",294321
"9574","5","SVl18","99",104494
"9575","6","SVl18","99",49
"9576","7","SVl18","99",37701
"9577","1","SVl19","99",201940
"9578","2","SVl19","99",21382
"9579","3","SVl19","99",503
"9580","4","SVl19","99",143812
"9581","5","SVl19","99",14610
"9582","6","SVl19","99",117
"9583","7","SVl19","99",0
"9584","1","SVl2","99",459571
"9585","2","SVl2","99",52
"9586","3","SVl2","99",4
"9587","4","SVl2","99",0
"9588","5","SVl2","99",0
"9589","6","SVl2","99",7
"9590","7","SVl2","99",0
"9591","1","SVl20","99",1621620
"9592","2","SVl20","99",737098
"9593","3","SVl20","99",282879
"9594","4","SVl20","99",576998
"9595","5","SVl20","99",860680
"9596","6","SVl20","99",2526
"9597","7","SVl20","99",31011
"9598","1","SVl21","99",671427
"9599","2","SVl21","99",60151
"9600","3","SVl21","99",5384
"9601","4","SVl21","99",55319
"9602","5","SVl21","99",45396
"9603","6","SVl21","99",1
"9604","7","SVl21","99",58
"9605","1","SVl22","99",9204195
"9606","2","SVl22","99",1417300
"9607","3","SVl22","99",5234
"9608","4","SVl22","99",961035
"9609","5","SVl22","99",1102788
"9610","6","SVl22","99",55
"9611","7","SVl22","99",243415
"9612","1","SVl23","99",14260751
"9613","2","SVl23","99",2715134
"9614","3","SVl23","99",60422
"9615","4","SVl23","99",1488673
"9616","5","SVl23","99",2850842
"9617","6","SVl23","99",27401
"9618","7","SVl23","99",8677
"9619","1","SVl24","99",455700
"9620","2","SVl24","99",413884
"9621","3","SVl24","99",3300
"9622","4","SVl24","99",458273
"9623","5","SVl24","99",389963
"9624","6","SVl24","99",126
"9625","7","SVl24","99",15314
"9626","1","SVl25","99",1182332
"9627","2","SVl25","99",168351
"9628","3","SVl25","99",1438
"9629","4","SVl25","99",231723
"9630","5","SVl25","99",46049
"9631","6","SVl25","99",28
"9632","7","SVl25","99",21632
"9633","1","SVl26","99",1275860
"9634","2","SVl26","99",107911
"9635","3","SVl26","99",26
